"record_id","site","state_territory","source","county_fips","counties_served","population_served","sample_id","sample_collect_date","sample_type","sample_matrix","sample_location","flow_rate","concentration_method","pasteurized","pcr_type","extraction_method","major_lab_method","inhibition_detect","inhibition_adjust","ntc_amplify","pcr_target","pcr_gene_target_agg","pcr_target_avg_conc","pcr_target_units","lod_sewage","pcr_target_detect","pcr_target_avg_conc_lin","pcr_target_flowpop_lin","pcr_target_mic_lin","hum_frac_target_mic","hum_frac_mic_conc","hum_frac_mic_unit","rec_eff_percent","rec_eff_target_name","rec_eff_spike_matrix","rec_eff_spike_conc","date_updated"
"dad8fbb91915c28720982c7fdcf69928",349,"ga","State_Territory","13223","Paulding","14,000","bfd333defd680c89a9fc793da3aadaa2","2024-12-22","12-hr time-weighted composite","raw wastewater","wwtp","0.9","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,320","copies/l wastewater","5,200","no","2,600","632,702.57143","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"7882b243cc4a4c137fd0761e051c5224",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","0ffcde68f89d468d4dc6fb421cf58838","2023-04-04","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","4,978.54495","copies/g dry sludge","1,100","yes","4,978.54495","","0.00001","pepper mild mottle virus","339,047,616","copies/g dry sludge","70.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"315eaf70d54c3a33d526d7d6e1aa2211",338,"ga","WastewaterSCAN","13121","Fulton","73,821","7f69984e63608e2f8f15bc31ba4245dc","2022-11-16","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","14,864.35499","copies/g dry sludge","1,100","yes","14,864.35499","","0.00006","pepper mild mottle virus","256,458,045.46032","copies/g dry sludge","165.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"1d185542c6ffe8dea69e557042ff8012",327,"ga","State_Territory","13059","Clarke","60,000","3ab4b527b60e310b40e944799197094b","2026-01-09","24-hr time-weighted composite","raw wastewater","wwtp","6.14","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","11,477.90779","copies/l wastewater","5,200","yes","11,477.90779","4,446,226.98317","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"ffdad519cba499ac4669c3fd7e6395c0",340,"ga","WastewaterSCAN","13121","Fulton","105,160","df33696ff8091d8c1b5510141dbac0f9","2025-12-14","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","17,033.09494","copies/g dry sludge","1,100","yes","17,033.09494","","0.00008","pepper mild mottle virus","204,829,391.35354","copies/g dry sludge","271.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"57d741d0e5f4f23636507d47e2c82857",332,"ga","State_Territory","13095","Dougherty","66,000","1dd3270bc5c1a5a21dab5aeff04ed652","2024-06-13","24-hr flow-weighted composite","raw wastewater","wwtp","16","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","2,385,949.09091","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"aea5963c7c23be06144c959480dbb392",339,"ga","WastewaterSCAN","13121","Fulton","294,660","b0cf67ccf410e13845cd8f9c1d6f72fc","2023-06-27","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","156,636,829.57983","copies/g dry sludge","61.8","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"4399a5f473d92426511803fd1faf85ee",336,"ga","WastewaterSCAN","13121","Fulton","84,486","39006da228b3554bd8c013cf3aff0253","2026-01-19","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","10,662.73274","copies/g dry sludge","1,100","yes","10,662.73274","","0.00006","pepper mild mottle virus","181,721,873.89247","copies/g dry sludge","68.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a0f7b3b6f3874c94ad6bc4411cef9bf8",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","13764e993512a5a29e8cb2d327ea2a2f","2023-01-27","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","3,025.56748","copies/g dry sludge","1,100","yes","3,025.56748","","0","pepper mild mottle virus","737,740,895.86498","copies/g dry sludge","88.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"6400ec58f2c6eada860585e9a02abede",343,"ga","State_Territory","13153","Houston","86,000","00f1a68bb2c013e85a95fbfca8088454","2024-09-29","24-hr flow-weighted composite","raw wastewater","wwtp","14","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,602,192.55814","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"2e387738b9e84e357dd78d75988bef43",326,"ga","WastewaterSCAN","13121","Fulton","12,818","33b7113385973ce1dd16c930d5ef13e9","2024-12-11","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","195,130.52843","copies/g dry sludge","1,100","yes","195,130.52843","","0.00043","pepper mild mottle virus","449,318,822.22222","copies/g dry sludge","96.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"7c458bf0d22a3ddef06be338c644c7b6",340,"ga","WastewaterSCAN","13121","Fulton","105,160","202b5bc88dd6ea7575dea8134ad382ce","2022-12-06","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","49,094.79353","copies/g dry sludge","1,100","yes","49,094.79353","","0.0002","pepper mild mottle virus","242,695,638.04444","copies/g dry sludge","102.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"77278ab3be9a265458198f447342b2d5",337,"ga","WastewaterSCAN","13121","Fulton","189,593","2a716c2a04a8ad1130d53f093ba390e3","2023-09-06","24-hr time-weighted composite","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","403,441,394.59048","copies/g dry sludge","73","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"cf4650cfea5b7577e05c2f62839ace61",326,"ga","WastewaterSCAN","13121","Fulton","12,818","61cbc7ba4858f3ca004fed9e647cb73f","2025-09-24","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","171,482,450.76305","copies/g dry sludge","87.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a6dd6f91370e6d5233bc060a4af4d947",332,"ga","State_Territory","13095","Dougherty","66,000","8aeda7832d49c00d8200b08a20413fb0","2025-07-10","24-hr flow-weighted composite","raw wastewater","wwtp","15","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","2,236,827.27273","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"8469ef0878aa301e93a2c89753cb6ff7",342,"ga","State_Territory","13135","Gwinnett","496,000","291f994224c8c12b7fa5ffe99702f3a5","2025-11-16","24-hr flow-weighted composite","raw wastewater","wwtp","38","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","754,027.25806","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"340defaaa92ed370d1229efb2846c36d",336,"ga","WastewaterSCAN","13121","Fulton","84,486","fdb92b1b3ff8b6facf0f87e23f78d524","2022-12-28","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","61,869.93916","copies/g dry sludge","1,100","yes","61,869.93916","","0.00008","pepper mild mottle virus","785,267,630.46328","copies/g dry sludge","84.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"eb808101ef75dca3b1592ff20dc6c80a",336,"ga","WastewaterSCAN","13121","Fulton","84,486","34148ffe103f5b8d8ce57feb8c7bc139","2025-05-14","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","274,644,413.7284","copies/g dry sludge","111.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"10cf376a66b7127277c48244d9174a08",339,"ga","WastewaterSCAN","13121","Fulton","294,660","267fed0b2daa22e6e1e77b28056a3871","2025-04-06","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","411,721,775.7265","copies/g dry sludge","38.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"1ab27ae74ac7201bd6eaa524edc18bb1",340,"ga","WastewaterSCAN","13121","Fulton","105,160","87f09ce0b0c72a9460eb1677a1d61b19","2024-04-18","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","163,108,302.723","copies/g dry sludge","69.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"f300eba0d7041216ebfba9491776c5de",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","f9b82f003dbca455008c56cced368133","2025-01-22","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","21,779.77211","copies/g dry sludge","1,100","yes","21,779.77211","","0.00006","pepper mild mottle virus","389,523,458.39893","copies/g dry sludge","96.7","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"d3b0662cc5909703fc96212c211ff49e",329,"ga","State_Territory","13067","Cobb","113,079","382b7a66c3c48b75574d2e585a76ff86","2025-01-13","24-hr time-weighted composite","raw wastewater","wwtp","12","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","8,952","copies/l wastewater","5,200","yes","8,952","3,596,094.8505","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"52712d6260bdb74fe58d977078798acc",329,"ga","State_Territory","13067","Cobb","113,079","737e29455fe121993f514b9ab815b488","2026-03-08","24-hr time-weighted composite","raw wastewater","wwtp","11.26","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,148.58036","copies/l wastewater","5,200","no","2,600","980,034.93487","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"79b4a6631195681bbb07e4b6e81d0c51",341,"ga","WastewaterSCAN","13121","Fulton","70,887","ea0eea91b23d1fe2318e4a114f25c5f2","2024-02-15","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","18,491.16087","copies/g dry sludge","1,100","yes","18,491.16087","","0.00012","pepper mild mottle virus","155,338,811.86667","copies/g dry sludge","185.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"8d08392bebab14a0f0708d011ffafe14",328,"ga","State_Territory","13063","Clayton","124,000","d42a085b23d6d37597e61bdb545ebceb","2025-09-29","24-hr flow-weighted composite","raw wastewater","wwtp","14","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",5,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,111,198.06452","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"7500a6b3f5a455024c052bee26037300",338,"ga","WastewaterSCAN","13121","Fulton","73,821","10b5af37dd6c3d57c49f22918296df5d","2024-07-08","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","215,754,114.15126","copies/g dry sludge","103.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a965b64e8416dc21cfbce9b539fa1164",338,"ga","WastewaterSCAN","13121","Fulton","73,821","39e881477bd6365f41efcd3c419109f6","2025-02-24","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","14,499.67933","copies/g dry sludge","1,100","yes","14,499.67933","","0.00006","pepper mild mottle virus","252,375,647.26437","copies/g dry sludge","89.2","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"20302543ec9e8d3934abddab3482b7a7",326,"ga","WastewaterSCAN","13121","Fulton","12,818","2edffb6eb7dbba18c8fa68be167c36b1","2022-11-07","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","134,188,101.36346","copies/g dry sludge","94.7","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"bcb0d351b5e99e2dd80a1834ba90dd6f",330,"ga","State_Territory","13067","Cobb","304,020","e09720af4768e00cfffe634295061f74","2025-05-25","grab","raw wastewater","wwtp","37.47","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,213,016.37655","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"51024a04430d6e19b06b3d42243eb42d",334,"ga","State_Territory","13115","Floyd","38,111","c3130661d57f68d75f6cf661176619f0","2024-07-01","24-hr time-weighted composite","raw wastewater","wwtp","0.5","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","129,123.35021","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"35870d762be7cb587a7518e1ff850d12",353,"ga","State_Territory","13245","Richmond","200,000","724298213786b3c1ee7f17ba25b8e363","2025-06-12","24-hr time-weighted composite","post grit removal","wwtp","43.1","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","2,120,959.62","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"725a2b7a43392b402f1d3527cedd075a",354,"ga","State_Territory","13283","Treutlen","3,100","188114c67c181ec199b26491aa2ad81a","2024-07-15","24-hr time-weighted composite","raw wastewater","wwtp","0.3","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","952,455.48387","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"92922eb08df93c1c2765bb4a2445386e",338,"ga","WastewaterSCAN","13121","Fulton","73,821","e6ea08ead9dcd23cdfbc9b270ef50fb7","2022-09-12","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","57,193.04207","copies/g dry sludge","1,100","yes","57,193.04207","","0.00019","pepper mild mottle virus","307,996,325.41538","copies/g dry sludge","142.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"ec1ea310f74a3219388b1996f1caa997",347,"ga","State_Territory","13217","Newton","22,675","10108df337a6e2ccfd27835a9a5196b5","2026-01-01","24-hr time-weighted composite","raw wastewater","wwtp","1.444","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","34,595.45143","copies/l wastewater","5,200","yes","34,595.45143","8,339,704.78242","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"9c93f16da1d9b18514da66969827ba08",326,"ga","WastewaterSCAN","13121","Fulton","12,818","37d5759c9d04d997b8d474542c34797c","2025-07-22","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0.00001","pepper mild mottle virus","47,737,003.00695","copies/g dry sludge","81.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"5e1f4695e6f0100350a051cd5dc23ed0",339,"ga","WastewaterSCAN","13121","Fulton","294,660","84f9156ee51c6a379951305cb8ee234c","2025-05-29","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","206,817,613.36889","copies/g dry sludge","64.3","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"3061825af255423ae4232adf501728ca",341,"ga","WastewaterSCAN","13121","Fulton","70,887","4e72ab72d511417ef19596d0c7f8d0f5","2025-09-25","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","155,484,438.28148","copies/g dry sludge","46.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"f18fb8c11959619fecbfed62ecde2039",336,"ga","WastewaterSCAN","13121","Fulton","84,486","ed0e35a99eb6759cd1d065b0b6c0f7bf","2023-05-16","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","308,821,378.62802","copies/g dry sludge","83.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"8529544d98e42f8eb38c765bb8f571d5",333,"ga","State_Territory","13097","Douglas","37,256","8201c8d1e5d74e83e41394171b90455a","2025-03-19","24-hr flow-weighted composite","raw wastewater","wwtp","3.6","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","3,779.71146","copies/l wastewater","5,200","no","2,600","951,023.83509","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"62119f311349856e19d6b370d8c79f49",336,"ga","WastewaterSCAN","13121","Fulton","84,486","32148ab9d7c6427e550fbc3f85cd4c97","2023-11-29","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","19,598.29453","copies/g dry sludge","1,100","yes","19,598.29453","","0.00002","pepper mild mottle virus","1,019,276,309.53271","copies/g dry sludge","116.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"706dea8318a8e363cf19c8e96087ea03",336,"ga","WastewaterSCAN","13121","Fulton","84,486","b4cdec522a90246fda65823ad8a42f68","2024-06-18","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","4,991.03646","copies/g dry sludge","1,100","yes","4,991.03646","","0.00001","pepper mild mottle virus","350,593,387.86854","copies/g dry sludge","36.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"ad5f0642786731b948ce06928b7b6ca4",342,"ga","State_Territory","13135","Gwinnett","496,000","4995e96a38dac8ca87e493f2744dab2b","2025-07-14","24-hr time-weighted composite","raw wastewater","wwtp","38","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","1,148.58037","copies/l wastewater","5,200","no","2,600","754,027.25806","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"9446f840b9117664d50a4d2cedb9eee6",341,"ga","WastewaterSCAN","13121","Fulton","70,887","a825d86582dcbb6a6674162a9622c291","2025-06-22","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","207,792,839.3697","copies/g dry sludge","100.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a698d5b9150f8296ee3b7fc72d105d7e",339,"ga","WastewaterSCAN","13121","Fulton","294,660","65af9156e1be6a0376bf7b55778a195f","2023-06-20","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","222,438,815.64444","copies/g dry sludge","45.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a0280ee449a7d08b2df8b3a5b9c44b58",346,"ga","WastewaterSCAN","13215, 13053","Muscogee, Chattahoochee","278,000","72b9851610fce5321bfccb4c3c389626","2023-01-09","grab","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","6,882.44285","copies/g dry sludge","1,100","yes","6,882.44285","","0.00004","pepper mild mottle virus","170,508,792.77576","copies/g dry sludge","145.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"1533354a16a86b12cc2efe3641217cf4",337,"ga","WastewaterSCAN","13121","Fulton","189,593","87570892e2eddba1cb6d54f9460f1825","2026-02-24","24-hr time-weighted composite","primary sludge","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","42,283.61506","copies/g dry sludge","1,100","yes","42,283.61506","","0.00007","pepper mild mottle virus","584,922,061.98198","copies/g dry sludge","103.8","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"ceefebc5c165da5c6e36748da86efa8f",338,"ga","WastewaterSCAN","13121","Fulton","73,821","348f8f9f093306380bef3eb3808ed072","2022-11-08","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","17,442.2423","copies/g dry sludge","1,100","yes","17,442.2423","","0.00008","pepper mild mottle virus","207,845,716.69333","copies/g dry sludge","110.1","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"3e31688a86a1c9cd711861411c081c72",330,"ga","State_Territory","13067","Cobb","304,020","554d142c83458a0f0aa70ab265f14451","2025-04-14","grab","raw wastewater","wwtp","37.17","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","0","copies/l wastewater","5,200","no","2,600","1,203,304.47602","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
"147b3f3c664dfb48d4187c1a18a3f1bf",326,"ga","WastewaterSCAN","13121","Fulton","12,818","f19ed333943ac44ecf1d2e72fa08bcf4","2024-12-31","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","139,440.37315","copies/g dry sludge","1,100","yes","139,440.37315","","0.00017","pepper mild mottle virus","812,657,055.45017","copies/g dry sludge","85.9","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"17fec58b95944c4e78701c5883cf9b20",338,"ga","WastewaterSCAN","13121","Fulton","73,821","18478d630138d908af09918a53bd256f","2022-11-29","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","45,708.50098","copies/g dry sludge","1,100","yes","45,708.50098","","0.00011","pepper mild mottle virus","419,105,159.87879","copies/g dry sludge","89.8","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"ff0793f581659ad5f13e4356c310e69b",338,"ga","WastewaterSCAN","13121","Fulton","73,821","3ee001b2d1e78f88e772ecc7aa3aa3e5","2025-03-10","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","29,030.53796","copies/g dry sludge","1,100","yes","29,030.53796","","0.00005","pepper mild mottle virus","602,442,932.19048","copies/g dry sludge","61.6","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"eb052ed723047066454d585ac2b4ac0f",339,"ga","WastewaterSCAN","13121","Fulton","294,660","f7abc6653fe214b92f35b7003b7a1a9c","2023-07-23","24-hr time-weighted composite","post grit removal","wwtp","","none","no","ddpcr","chemagic viral dna/rna 300 kit",1,"not tested","","no","rsv","rsv-a and rsv-b combined","0","copies/g dry sludge","1,100","no","550","","0","pepper mild mottle virus","269,429,095.43731","copies/g dry sludge","87.4","bcov vaccine","dewatered solids","4","2026 Apr 10 11:00:00 AM"
"a139109289b7481e5e0b3c5c076e8702",327,"ga","State_Territory","13059","Clarke","60,000","2de240390b948977ba5c55dee426aa77","2024-12-27","24-hr time-weighted composite","raw wastewater","wwtp","4.26","ceres nanotrap","no","qiagen dpcr","thermo magmax microbiome ultra nucleic acid isolation kit",1,"no","no","no","rsv","rsv-a and rsv-b combined","12,936","copies/l wastewater","5,200","yes","12,936","3,476,723.3424","","","","","-1","bcov vaccine","raw sample","-1","2026 Apr 10 11:00:00 AM"
